ID_Producto,nombre_limpio,cantidad_base,unidad_base,categoria_base
4257353,SNACK (MIX) FRUTISA FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4259291,SNACK (MIX) FRUTISA MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4253460,SNACK (MIX) FRUTISA MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4197190,SNACK (MIX) GRANUTS FRUTOS SECO Y DESHIDRATADOS 30 G UNIDAD,"30,00",g,
4216740,SNACK (MIX) GRANUTS FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4258628,SNACK (MIX) MARCO POLO BOLSA 320 G UNIDAD,"320,00",g,
4269763,SNACK (MIX) MARCO POLO BOLSA 350 G UNIDAD,"350,00",g,
4221959,SNACK (MIX) MARCO POLO MANI CON PASAS BOLSA 180 G UNIDAD,"180,00",g,
4222605,SNACK (MIX) MARCO POLO MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4233264,SNACK (MIX) MILLANTU FRUTOS SECO Y DESHIDRATADOS 30 G UNIDAD,"30,00",g,
4233281,SNACK (MIX) MILLANTU FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4240370,SNACK (MIX) MILLANTU MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4225886,SNACK (MIX) MILLANTU MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4513018,SNACK (MIX) NOMAD BERRIES NEWEN PACK 30 G UNIDAD,"30,00",g,
4512950,SNACK (MIX) NOMAD FRUTILLA HAPPY MIX 30 G UNIDAD,"30,00",g,
4210365,SNACK (MIX) NOMAD FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4512984,SNACK (MIX) NOMAD MANGO SWEET PUNCH 30 G UNIDAD,"30,00",g,
4229167,SNACK (MIX) NOMAD MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4512967,SNACK (MIX) NOMAD PINA POWER BOOST 30 G UNIDAD,"30,00",g,
4513001,SNACK (MIX) NOMAD POMELO GREEN SHOT 30 G UNIDAD,"30,00",g,
4272721,SNACK (MIX) NUESTRA COCINA MANI CON PASAS BOLSA 180 G UNIDAD,"180,00",g,
4242784,SNACK (MIX) OMI'S MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4219018,SNACK (MIX) PANCHO VILLA BOLSA 320 G UNIDAD,"320,00",g,PANADERIA
4203633,SNACK (MIX) SANTA FRUTA FRUTOS SECO Y DESHIDRATADOS 30 G UNIDAD,"30,00",g,
4203650,SNACK (MIX) SANTA FRUTA FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4205792,SNACK (MIX) SANTA FRUTA MANI CON PASAS BOLSA 180 G UNIDAD,"180,00",g,
4198873,SNACK (MIX) SANTA FRUTA MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4198890,SNACK (MIX) SANTA FRUTA MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4263269,SNACK (MIX) SEMBRASOL MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4256894,SNACK (MIX) TCONT FRUTOS SECO Y DESHIDRATADOS 30 G UNIDAD,"30,00",g,
4256911,SNACK (MIX) TCONT FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4250723,SNACK (MIX) TCONT MANI CON PASAS BOLSA 180 G UNIDAD,"180,00",g,
4250740,SNACK (MIX) TCONT MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4213697,SNACK (MIX) TIKA CAMOTE Y BETARRAGA DOYPACK 212 G UNIDAD,"212,00",g,
4260056,SNACK (MIX) TRIBU FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4245385,SNACK (MIX) VEGANEASYMO BOLSA 320 G UNIDAD,"320,00",g,
4245402,SNACK (MIX) VEGANEASYMO BOLSA 350 G UNIDAD,"350,00",g,
4245419,SNACK (MIX) VEGANEASYMO CAMOTE Y BETARRAGA DOYPACK 212 G UNIDAD,"212,00",g,
4246388,SNACK (MIX) VEGANEASYMO FRUTOS SECOS 30 G UNIDAD,"30,00",g,
4245351,SNACK (MIX) VEGANEASYMO MANI PASAS Y ALMENDRAS BOLSA 80 G UNIDAD,"80,00",g,
4245368,SNACK (MIX) VEGANEASYMO MIX FRUTOS SECOS 100 G UNIDAD,"100,00",g,
4224271,SOPA ALCAFOOD CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4245895,SOPA ALCAFOOD CARACOLITOS SOBRE 76 G UNIDAD,"76,00",g,ABARROTES
4225750,SOPA ALCAFOOD CARNE CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4225767,SOPA ALCAFOOD CARNE CON CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4249448,SOPA ALCAFOOD CARNE CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4224288,SOPA ALCAFOOD CARNE CON SEMOLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4224305,SOPA ALCAFOOD CARNE CON SEMOLA SOBRE 68 G UNIDAD,"68,00",g,ABARROTES
4224322,SOPA ALCAFOOD CARNE CON VERDURAS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4224339,SOPA ALCAFOOD CARNE CON VERDURAS SOBRE 72 G UNIDAD,"72,00",g,ABARROTES
4259342,SOPA ALCAFOOD CEBOLLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4224356,SOPA ALCAFOOD CONSOME VACUNO SOBRE 62 G UNIDAD,"62,00",g,ABARROTES
4203276,SOPA ALCAFOOD ESPARRAGOS EQUILEVE SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4215720,SOPA ALCAFOOD ESPARRAGOS SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4224169,SOPA ALCAFOOD POLLO CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4225784,SOPA ALCAFOOD POLLO CON ARROZ SOBRE 70 G UNIDAD,"70,00",g,ABARROTES
4242342,SOPA ALCAFOOD POLLO CON FIDEOS 1 K UNIDAD,"1,00",k,ABARROTES
4225801,SOPA ALCAFOOD POLLO CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4225818,SOPA ALCAFOOD POLLO CON FIDEOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4203225,SOPA ALCAFOOD POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4225733,SOPA ALCAFOOD POSTA CON CABELLOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4257591,SOPA BONANZA CARNE CON VERDURAS SOBRE 72 G UNIDAD,"72,00",g,ABARROTES
4230850,SOPA CAROZZI CARNE CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4230867,SOPA CAROZZI CARNE CON SEMOLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4230884,SOPA CAROZZI POLLO CON FIDEOS 1 K UNIDAD,"1,00",k,ABARROTES
4243464,SOPA GOURMET ESPARRAGOS SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4266669,SOPA GOURMET POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4263847,SOPA LIDER CARACOLITOS SOBRE 76 G UNIDAD,"76,00",g,ABARROTES
4206948,SOPA LUCCHETTI CARNE CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4206965,SOPA LUCCHETTI CARNE CON CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4247561,SOPA LUCCHETTI ESPARRAGOS SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4240778,SOPA LUCCHETTI POLLO CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4206999,SOPA LUCCHETTI POLLO CON FIDEOS 1 K UNIDAD,"1,00",k,ABARROTES
4220956,SOPA LUCCHETTI POLLO CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4248581,SOPA LUCCHETTI POLLO CON FIDEOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4248547,SOPA LUCCHETTI POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4248564,SOPA LUCCHETTI POSTA CON CABELLOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4262606,SOPA MACROFOOD CHILE CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207135,SOPA MACROFOOD CHILE CARNE CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207152,SOPA MACROFOOD CHILE CARNE CON CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4200471,SOPA MACROFOOD CHILE CARNE CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207186,SOPA MACROFOOD CHILE CARNE CON SEMOLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207203,SOPA MACROFOOD CHILE CARNE CON VERDURAS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207220,SOPA MACROFOOD CHILE CEBOLLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4200488,SOPA MACROFOOD CHILE CONSOME DE POLLO BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4207237,SOPA MACROFOOD CHILE POLLO CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4200505,SOPA MACROFOOD CHILE POLLO CON FIDEOS 1 K UNIDAD,"1,00",k,ABARROTES
4207254,SOPA MACROFOOD CHILE POLLO CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4212235,SOPA MAGGI CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4219205,SOPA MAGGI CARACOLITOS SOBRE 76 G UNIDAD,"76,00",g,ABARROTES
4214207,SOPA MAGGI CARNE CON CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4262028,SOPA MAGGI CARNE CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4238058,SOPA MAGGI CARNE CON SEMOLA SOBRE 68 G UNIDAD,"68,00",g,ABARROTES
4250604,SOPA MAGGI CARNE CON VERDURAS SOBRE 72 G UNIDAD,"72,00",g,ABARROTES
4253919,SOPA MAGGI CHOCLO Y POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4206659,SOPA MAGGI COSTILLA CON FIDEOS SOBRE 60 G UNIDAD,"60,00",g,ABARROTES
4253902,SOPA MAGGI ESPARRAGOS EQUILEVE SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4248938,SOPA MAGGI ESPARRAGOS SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4206676,SOPA MAGGI POLLO CON ARROZ SOBRE 70 G UNIDAD,"70,00",g,ABARROTES
4219222,SOPA MAGGI POLLO CON FIDEOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4218661,SOPA MAGGI POLLO MERKEN SOBRE 16 G UNIDAD,"16,00",g,ABARROTES
4240251,SOPA MAGGI POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4254157,SOPA MAGGI POSTA CON CABELLOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4210518,SOPA MAGGI VEGETALES SOBRE 16 G UNIDAD,"16,00",g,ABARROTES
4197224,SOPA NATUREZZA COSTILLA CON FIDEOS SOBRE 60 G UNIDAD,"60,00",g,ABARROTES
4254208,SOPA NATUREZZA ESPARRAGOS EQUILEVE SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4197241,SOPA NATUREZZA ESPARRAGOS SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4197258,SOPA NATUREZZA POLLO CON ARROZ SOBRE 70 G UNIDAD,"70,00",g,ABARROTES
4215533,SOPA NATUREZZA POLLO CON FIDEOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4239690,SOPA NATUREZZA POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4239622,SOPA NATUREZZA POSTA CON CABELLOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4265088,SOPA NUESTRA COCINA CARNE CON SEMOLA SOBRE 68 G UNIDAD,"68,00",g,ABARROTES
4273146,SOPA NUESTRA COCINA COSTILLA CON FIDEOS SOBRE 60 G UNIDAD,"60,00",g,ABARROTES
4274064,SOPA NUESTRA COCINA POLLO CON ARROZ SOBRE 70 G UNIDAD,"70,00",g,ABARROTES
4274081,SOPA NUESTRA COCINA POLLO CON FIDEOS SOBRE 55 G UNIDAD,"55,00",g,ABARROTES
4515585,SOPA TFK ALIMENTOS POLLO CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4213901,SOPA TKF CARNE CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4253817,SOPA TKF CARNE CON CARACOLITOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4213918,SOPA TKF CARNE CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4213714,SOPA TKF CARNE CON SEMOLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4213731,SOPA TKF CARNE CON VERDURAS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4254123,SOPA TKF CEBOLLA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4255432,SOPA TKF CHOCLO Y POLLO SOBRE 14 G UNIDAD,"14,00",g,ABARROTES
4253800,SOPA TKF CONSOME DE POLLO BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4213748,SOPA TKF POLLO CON ARROZ BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4221313,SOPA TKF POLLO CON FIDEOS 1 K UNIDAD,"1,00",k,ABARROTES
4213884,SOPA TKF POLLO CON FIDEOS BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4314303,SOPAIPILLAS CONGELADAS EMPORIO PEWMA BANDEJA 304 G UNIDAD,"304,00",g,ABARROTES
4310461,SOPAIPILLAS CONGELADAS HITECSA BANDEJA 304 G UNIDAD,"304,00",g,ABARROTES
4310801,SOPAIPILLAS CONGELADAS LA PICHA BANDEJA 30 UN 300 G UNIDAD,"300,00",g,ABARROTES
4310818,SOPAIPILLAS CONGELADAS LA PICHA BANDEJA 304 G UNIDAD,"304,00",g,ABARROTES
4311464,SOPAIPILLAS CONGELADAS MASAS SAN VICENTE BANDEJA 30 UN 300 G UNIDAD,"300,00",g,ABARROTES
4268437,SPAGHETTI ACONCAGUA N°5 BOLSA 400 G UNIDAD,"400,00",g,BEBIDAS
4212558,SPAGHETTI ACONCAGUA N°87 BOLSA 400 G UNIDAD,"400,00",g,BEBIDAS
4203803,SPAGHETTI CAROZZI N° 3 VITAMINIZADA BOLSA 400 G UNIDAD,"400,00",g,
4320069,SPAGHETTI CAROZZI N° 5 BOLSA 1K UNIDAD,,,
4203820,SPAGHETTI CAROZZI N°3 BOLSA 400 G UNIDAD,"400,00",g,
4206132,SPAGHETTI CAROZZI N°5 BOLSA 400 G UNIDAD,"400,00",g,
4206387,SPAGHETTI CAROZZI N°5 BOLSA 5K UNIDAD,,,
4216774,SPAGHETTI CAROZZI N°5 INTEGRAL BOLSA 400 G UNIDAD,"400,00",g,
4319610,SPAGHETTI CAROZZI N°87 BOLSA 1K UNIDAD,,,
4206115,SPAGHETTI CAROZZI N°87 BOLSA 400 G UNIDAD,"400,00",g,
4202511,SPAGHETTI CAROZZI TALLARINES N°87 5 K UNIDAD,"5,00",k,
4231377,SPAGHETTI COLISEO N°5 BOLSA 400 G UNIDAD,"400,00",g,
4202579,SPAGHETTI COLISEO N°5 BOLSA 5K UNIDAD,,,
4218593,SPAGHETTI COLISEO N°5 INTEGRAL BOLSA 400 G UNIDAD,"400,00",g,
4212728,SPAGHETTI COLISEO N°5 SPECIALE BOLSA 400 G UNIDAD,"400,00",g,
4231394,SPAGHETTI COLISEO N°77 BOLSA 400 G UNIDAD,"400,00",g,
4231326,SPAGHETTI COLISEO N°87 BOLSA 400 G UNIDAD,"400,00",g,
4200080,SPAGHETTI COLISEO TALLARINES N°87 5 K UNIDAD,"5,00",k,
4203956,SPAGHETTI DON GIUSEPPE N°5 BOLSA 400 G UNIDAD,"400,00",g,
4254259,SPAGHETTI DORASOL N°5 BOLSA 400 G UNIDAD,"400,00",g,
4247221,SPAGHETTI FINEZZA N°5 BOLSA 400 G UNIDAD,"400,00",g,
4211351,SPAGHETTI LUCCHETTI N° 3 VITAMINIZADA BOLSA 400 G UNIDAD,"400,00",g,
4225461,SPAGHETTI LUCCHETTI N° 5 BOLSA 1K UNIDAD,,,
4212864,SPAGHETTI LUCCHETTI N°3 BOLSA 400 G UNIDAD,"400,00",g,
4222163,SPAGHETTI LUCCHETTI N°5 BOLSA 350 G UNIDAD,"350,00",g,
4220259,SPAGHETTI LUCCHETTI N°5 BOLSA 400 G UNIDAD,"400,00",g,
4215278,SPAGHETTI LUCCHETTI N°5 BOLSA 5K UNIDAD,,,
4220276,SPAGHETTI LUCCHETTI N°5 INTEGRAL BOLSA 400 G UNIDAD,"400,00",g,
4320802,SPAGHETTI LUCCHETTI N°5 SPECIALE BOLSA 400 G UNIDAD,"400,00",g,
4199655,SPAGHETTI LUCCHETTI N°77 BOLSA 400 G UNIDAD,"400,00",g,
4199672,SPAGHETTI LUCCHETTI N°78 BOLSA 400 G UNIDAD,"400,00",g,
4248156,SPAGHETTI MAROLIO N°5 BOLSA 400 G UNIDAD,"400,00",g,
4245742,SPAGHETTI MAROLIO N°87 BOLSA 400 G UNIDAD,"400,00",g,
4275883,SPAGHETTI MISOL N°5 BOLSA 400 G UNIDAD,"400,00",g,
4272568,SPAGHETTI PARMA N°3 BOLSA 400 G UNIDAD,"400,00",g,
4248836,SPAGHETTI PARMA N°5 BOLSA 400 G UNIDAD,"400,00",g,
4259886,SPAGHETTI PARMA N°87 BOLSA 400 G UNIDAD,"400,00",g,
4258509,SPAGHETTI PASTA REGGIA DI CASERTA N° 5 BOLSA 1K UNIDAD,,,ABARROTES
4258135,SPAGHETTI PASTA REGGIA DI CASERTA N°5 BOLSA 5K UNIDAD,,,ABARROTES
4210229,SPAGHETTI SAN REMO N°5 BOLSA 400 G UNIDAD,"400,00",g,
4213357,SPAGHETTI SMART CHOICE FOR SMART CHEFS N°5 BOLSA 400 G UNIDAD,"400,00",g,
4232040,SPAGHETTI SMART CHOICE FOR SMART CHEFS N°5 BOLSA 5K UNIDAD,,,
4213374,SPAGHETTI SMART CHOICE FOR SMART CHEFS N°87 BOLSA 400 G UNIDAD,"400,00",g,
4232057,SPAGHETTI SMART CHOICE FOR SMART CHEFS TALLARINES N°87 5 K UNIDAD,"5,00",k,
4262351,SPAGHETTI TALLIANI N°5 BOLSA 350 G UNIDAD,"350,00",g,
4264731,SPAGHETTI TALLIANI N°77 BOLSA 400 G UNIDAD,"400,00",g,
4214870,SPAGHETTI TOTTUS N°5 BOLSA 400 G UNIDAD,"400,00",g,
4198363,SPAGHETTI TRATTORIA N°5 INTEGRAL BOLSA 400 G UNIDAD,"400,00",g,
4222843,SPAGHETTI TRATTORIA N°87 BOLSA 400 G UNIDAD,"400,00",g,
4253936,SPAGHETTI VIVO N°5 BOLSA 350 G UNIDAD,"350,00",g,
4524360,SPAGHETTI VIVO SIN GLUTEN N°5 BOLSA 400 G UNIDAD,"400,00",g,
4254752,SPAGHETTONI BARILLA N°8 BOLSA 400 G UNIDAD,"400,00",g,
4264561,SPAGHETTONI LUCCHETTI N°8 BOLSA 400 G UNIDAD,"400,00",g,
4266159,"STEVIA SACHET DAILY 0,5 G CAJA 100 UNIDADES","0,50",g,
4266176,"STEVIA SACHET DAILY 0,5 G CAJA 400 UNIDADES","0,50",g,
4210195,"STEVIA SACHET IANSA CERO K 0,5 G CAJA 100 UNIDADES",,k,
4525363,"STEVIA SACHET IANSA CERO K 0,5 G CAJA 100 UNIDADES",,k,
4248972,"STEVIA SACHET NATURALIST 0,5 G CAJA 100 UNIDADES","0,50",g,
4248989,"STEVIA SACHET NATURALIST 0,5 G CAJA 400 UNIDADES","0,50",g,
4258118,"STEVIA SACHET OSKUFOOD 0,5 G CAJA 100 UNIDADES","0,50",g,
4252814,"STEVIA SACHET OSKUFOOD 0,5 G CAJA 400 UNIDADES","0,50",g,
4250366,"STEVIA SACHET RELKON 0,5 G CAJA 100 UNIDADES","0,50",g,
4320154,SUCEDANEO DE LIMON SACHET INNOVALIM 8 CC CAJA 300 UNIDADES,"8,00",cc,
4216791,SUCEDANEO DE LIMON SACHET OSKU 8 CC CAJA 300 UNIDADES,"8,00",cc,
4229558,SUCEDANEO DE LIMON SACHET OSKUFOOD 8 CC CAJA 300 UNIDADES,"8,00",cc,
4231054,SUCEDANEO DE LIMON SACHET RELKON 10 CC CAJA 300 UNIDADES,"10,00",cc,
4211266,SUCEDANEO DE LIMON SACHET RELKON 8 CC CAJA 300 UNIDADES,"8,00",cc,
4256197,SUCEDANEO DE LIMON SACHET TRAVERSO 10 CC CAJA 300 UNIDADES,"10,00",cc,
4227450,SUCEDANEO DE LIMON SACHET TRAVERSO 8 CC CAJA 300 UNIDADES,"8,00",cc,
4321057,SUCRALOSA SACHET ENDOLCE 1 G CAJA 100 UNIDADES,"1,00",g,
4218508,"SUCRALOSA SACHET IANSA CERO K 0,5 G CAJA 100 UNIDADES",,k,
4525346,"SUCRALOSA SACHET IANSA CERO K 0,5 G CAJA 100 UNIDADES",,k,
4515721,SUCRALOSA SACHET NATURALIST 1 G CAJA 100 UNIDADES,"1,00",g,
4230646,"SUCRALOSA SACHET OSKU 0,5 G CAJA 100 UNIDADES","0,50",g,
4321380,SUPLEMENTO NUTRICIONAL BIOTEC ACEITE MCT BOTELLA 500 ML UNIDAD,"500,00",ml,ABARROTES
4231836,SUPLEMENTO NUTRICIONAL DELICALPRO PEDIATRICO EN POLVO VAINILLA 900 G UNIDAD,"900,00",g,
4510978,SUPLEMENTO NUTRICIONAL ENSURE ADVANCE 850 G FRESA BANANA UNIDAD,"850,00",g,
4321006,SUPLEMENTO NUTRICIONAL ENSURE ADVANCE CHOCOLATE SOLUCION BEBIBLE BOTELLA 220 ML UNIDAD,"220,00",ml,
4202596,SUPLEMENTO NUTRICIONAL ENSURE ADVANCE VAINILLA TARRO 400 G UNIDAD,"400,00",g,
4201967,SUPLEMENTO NUTRICIONAL ENSURE CHOCOLATE TARRO 850 G UNIDAD,"850,00",g,
4204517,SUPLEMENTO NUTRICIONAL ENSURE CLINICAL BOTELLA 500 ML UNIDAD,"500,00",ml,
4201933,SUPLEMENTO NUTRICIONAL ENSURE FRUTILLA TARRO 850 G UNIDAD,"850,00",g,
4510995,SUPLEMENTO NUTRICIONAL ENSURE NG 850 G VAINILLA UNIDAD,"850,00",g,
4201984,SUPLEMENTO NUTRICIONAL ENSURE VAINILLA TARRO 850 G UNIDAD,"850,00",g,
4202273,SUPLEMENTO NUTRICIONAL ENTEREX SOBRE 110 G UNIDAD,"110,00",g,
4230017,SUPLEMENTO NUTRICIONAL FRESUBIN 1 5 BOTELLA 1 L UNIDAD,"1,00",l,
4200879,SUPLEMENTO NUTRICIONAL GLUCERNA 1 0 BOTELLA 1 L UNIDAD,"1,00",l,
4200896,SUPLEMENTO NUTRICIONAL GLUCERNA 1 5 BOTELLA 1 L UNIDAD,"1,00",l,
4227875,SUPLEMENTO NUTRICIONAL GLUCERNA 1 5 BOTELLA 500 ML UNIDAD,"500,00",ml,
4511029,SUPLEMENTO NUTRICIONAL GLUCERNA 850 G VAINILLA UNIDAD,"850,00",g,
4511012,SUPLEMENTO NUTRICIONAL GLUCERNA VAINILLA SOLUCION BEBIBLE BOTELLA 237 ML UNIDAD,"237,00",ml,
4233043,SUPLEMENTO NUTRICIONAL GLUCERNA VAINILLA TARRO 850 G UNIDAD,"850,00",g,
4231105,SUPLEMENTO NUTRICIONAL JEVITY 1 0 BOTELLA 1 L UNIDAD,"1,00",l,
4200097,SUPLEMENTO NUTRICIONAL JEVITY BOTELLA 1 L UNIDAD,"1,00",l,
4231819,SUPLEMENTO NUTRICIONAL KINDERLITE PEDIATRICO EN POLVO VAINILLA 900 G UNIDAD,"900,00",g,
4275917,SUPLEMENTO NUTRICIONAL LACSURE VAINILLA TARRO 850 G UNIDAD,"850,00",g,
4202324,SUPLEMENTO NUTRICIONAL NAT 100 900 G VAINILLA UNIDAD,"900,00",g,
4202766,SUPLEMENTO NUTRICIONAL NAT 100 DIABETICOS VAINILLA TARRO 900 G UNIDAD,"900,00",g,
4202290,SUPLEMENTO NUTRICIONAL NAT 100 FIBRA TARRO 900 G UNIDAD,"900,00",g,
4226515,SUPLEMENTO NUTRICIONAL NAT 100 PEDIATRICO EN POLVO VAINILLA 900 G UNIDAD,"900,00",g,
4202120,SUPLEMENTO NUTRICIONAL NAT 100 TARRO 250 G UNIDAD,"250,00",g,
4224849,SUPLEMENTO NUTRICIONAL NESSUCAR TARRO 500 G UNIDAD,"500,00",g,
4229847,SUPLEMENTO NUTRICIONAL NESTLE HEALTH SCIENCE BOOST NUTREN SENIOR NEUTRO S LAC 740G UNIDAD,,,
4229881,SUPLEMENTO NUTRICIONAL NESTLE HEALTH SCIENCE BOOST NUTREN SENIOR SABOR VAINILLA S LACTOSA TARRO 740 GR UNIDAD,"740,00",gr,
4516231,SUPLEMENTO NUTRICIONAL NESTLE HEALTH SCIENCE BOOST SABOR CAFE CON LECHE TARRO 370 G UNIDAD,"370,00",g,CAFE Y BEBIDAS CALIENTES
4516316,SUPLEMENTO NUTRICIONAL NESTLE HEALTH SCIENCE BOOST SABOR CAFE CON LECHE TARRO 370GUNIDAD,,,CAFE Y BEBIDAS CALIENTES
4214598,SUPLEMENTO NUTRICIONAL NUTRISON ACEITE MCT BOTELLA 500 ML UNIDAD,"500,00",ml,ABARROTES
4228351,SUPLEMENTO NUTRICIONAL OSMOLITE BOTELLA 1 L UNIDAD,"1,00",l,
4211657,SUPLEMENTO NUTRICIONAL OSMOLITE BOTELLA 500 ML UNIDAD,"500,00",ml,
4511046,SUPLEMENTO NUTRICIONAL PEDIASURE 850 G VAINILLA UNIDAD,"850,00",g,
4221874,SUPLEMENTO NUTRICIONAL PEDIASURE CHOCOLATE TARRO 850 G UNIDAD,"850,00",g,
4221891,SUPLEMENTO NUTRICIONAL PEDIASURE FRUTILLA TARRO 850 G UNIDAD,"850,00",g,
4514480,SUPLEMENTO NUTRICIONAL SIMILAC SABOR CAFE CON LECHE TARRO 370 G UNIDAD,"370,00",g,CAFE Y BEBIDAS CALIENTES
4514123,SUPLEMENTO NUTRICIONAL SIMILAC SABOR NEUTRO TARRO 370 G UNIDAD,"370,00",g,
4203021,SUPLEMENTO NUTRICIONAL VIVALITE 900 G CHIRIMOYA ALEGRE UNIDAD,"900,00",g,
4213680,SUPLEMENTO NUTRICIONAL VIVALITE 900 G CHOCOLATE UNIDAD,"900,00",g,
4202970,SUPLEMENTO NUTRICIONAL VIVALITE 900 G FRESA BANANA UNIDAD,"900,00",g,
4202783,SUPLEMENTO NUTRICIONAL VIVALITE 900 G VAINILLA UNIDAD,"900,00",g,
4275169,SUPLEMENTO NUTRICIONAL VIVALITE PEDIATRICO EN POLVO VAINILLA 900 G UNIDAD,"900,00",g,
4202001,SUPLEMENTO NUTRICIONAL VIVALITE TARRO 300 G UNIDAD,"300,00",g,
4223965,SUPLEMENTO NUTRICIONAL VIVALITE TARRO 500 G UNIDAD,"500,00",g,
4319063,SURTIDO MARISCOS CONGELADO CONTRAMAESTRE BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
